Financial Ratio Analysis,Finance,Philip Lee,,5.0,2,5.7,100,1.49
Finance Statements,Finance,Aspiring Investments Corp,,,,11,10,1.99
HP 12C Platinum Calculator,Finance,HP.,,4.0,104,5.9,"1,000",16.99
Financial Calculator BA Chien.,Finance,Wichien Dhammapalo,,4.2,23,0.954,500,3.99
Budget Calendar,Finance,MiShell Software Systems,,4.7,283,2.8,"5,000",4.95
Financial Calculator (adfree),Finance,roaming squirrel,,4.2,19,3.6,100,0.99
Financial Advisor,Finance,Secret Door Studio,,4.6,9,2.2,100,1.99
Financial Freedom Planner,Finance,Labelleprojects,,,,2.9,10,1.49
GO-01B Gold,Finance,K & W,,3.5,63,4.2,"1,000",0.99
Financial Statements,Finance,Aspiring Investments Corp,,1.0,2,10,50,0.99
Home Budget with Sync,Finance,"Anishu, Inc.",,4.1,"1,780",3.4,"50,000",5.99
Financial Planner Lite,Finance,Nilesh Harde,,4.6,5,2.0,100,7.99
Money Manager (+PC Editing),Finance,Realbyte Inc.,,4.7,"8,163",,"50,000",3.99
Financial RPN calculator,Finance,Laurent Rodier,,5.0,2,2.5,100,1.72
Loan & Interest Calculator Pro,Finance,RK Apps,,4.8,25,1.8,500,2.00
Financial Advisor,Finance,Bitsnare LLC,,,,1.6,1,0.99
GO-01B Platinum,Finance,K & W,,3.6,9,4.7,100,0.99
Financial Records Pro,Finance,CariTentang Lab,,4.5,731,3.4,"1,000",1.49
Financial Calculator India Pro,Finance,RK Apps,,4.6,71,3.4,500,2.00
Cash Organizer Unlocker (Classic),Finance,Inesoft,,4.6,51,0.2,"1,000",14.99
Supermon Finance Manager,Finance,Apabil,,4.7,136,4.2,500,2.49
Finance Assistant Key,Finance,Alexey Lakutin,,4.8,13,,100,4.99
Spendroid - Finance Manager,Finance,flictec Inc.,,4.3,755,4.9,"10,000",2.64
Home Budget Manager,Finance,SIRI,,4.3,"1,772",,"10,000",2.99
WealthyPro - Personal Finance,Finance,JEGA,,4.0,5,4.8,10,2.99
Ledger Finance,Finance,ASPIRING USER APPS,,,,21,1,0.99
Finance Tools,Finance,ASPIRING USER APPS,,,,6.7,10,1.91
IOU Pro - debt manager,Finance,S. Tubin,,4.6,498,2.9,"5,000",3.99
Financial Calculator Pro,Finance,"Noosphere, LLC",,2.9,34,0.364,"1,000",1.99
Finance Manager,Finance,Aspiring Investments Corp,,2.0,3,1.9,10,0.99
Financial alerts,Finance,Gabriella Mittelman,,5.0,4,31,50,59.99
Company Finance,Finance,Aspiring Investments Corp,,,,8.5,10,0.99
Finance Spreadsheets,Finance,TechnoRiver,,,,3.3,100,4.99
Financial Calculator Pro EF,Finance,Zamora,,4.9,11,1.9,100,1.01
BA Pro Financial Calculator,Finance,Tsung-Hsien Lin,,2.4,36,9.4,"1,000",1.99
Nest Egg Estimator,Finance,"MakeThisApp, LLC",,4.0,5,0.26,500,0.99
Stocks Charts Realtime Quotes,Finance,StockSpy Apps Inc.,,4.5,801,4.0,"5,000",4.99
Financial Calculator Pro,Finance,RealXY,,2.3,3,0.617,50,1.29
Abanfin F. Calculator full,Finance,NewPyme,,4.0,3,0.586,100,3.82
AndroMoney Pro,Finance,AndroMoney,,4.7,"10,604",17,"10,000",2.99
Bad Budget?,Finance,BBbadbudget,,,,2.2,1,3.99
"Stocks, Indices, Futures PRO",Finance,NikitaDev,,4.6,50,3.6,100,1.99
Gold Loan Calculator,Finance,Growing Networks,,3.7,3,0.487,50,1.49
Advanced Financial Calculator,Finance,KAMS Infosoft,,4.0,1,0.052,10,1.50
Financial Records Pro - Catatan Keuangan Pro,Finance,Reactive Ministudio,,3.8,43,3.6,500,0.99
Balance Sheet,Finance,Aspiring Investments Corp,,,,7.9,100,0.99
Account Ledger,Finance,ASPIRING USER APPS,,,,4.9,10,5.04
Money Manager in Excel (pro),Finance,pv org,,4.6,409,4.8,"1,000",7.99
Budget Blitz Pro - money tracking and planning,Finance,Michael Basin,,4.2,117,6.4,"10,000",7.99
Chebyshev Trend Pro,Finance,Igor Vlasov,,3.7,63,1.1,500,5.99
StockMarketEye,Finance,TransparenTech LLC,,3.4,14,3.3,100,2.00
Car Loan & Lease Calculator,Finance,Car Czar Pro,Contains Ads·Offers in-app purchases,5.0,29,5.0,100,0.99
Financial Calculators,Finance,Fluffy Delusions,,4.8,5,0.061,100,1.99
Financial Calculators,Finance,GEORGE,,5.0,4,0.864,10,1.89
Gold Finance Pro,Finance,Gustavo Henrique Mendonça de Sousa,,4.1,50,1.8,100,1.80
Cash Droid Pro,Finance,The Dino,,4.3,410,1.4,"1,000",4.99
Financial Planning PRO,Finance,COSMIC WEB S.R.L Financial Planning & Money Budget,,5.0,4,,100,2.49
OIL COIN (OILC),Finance,Peffer ENT,,1.0,1,6.8,1,19.99
Leasematic Car Lease/Loan Calc,Finance,Leasematic.com,,3.6,13,2.9,500,1.99
Easy Expense Finance Manager,Finance,Harris Studios,,4.2,38,0.499,500,1.49
Personal Finance - JABooks,Finance,App ugotit.cc,,4.2,13,29,100,2.99
888 Financial Calc Pro,Finance,Dynetix Design Solutions Inc,,3.0,2,12,10,0.99
Financial Planning Tool,Finance,Philip Lee,,3.0,2,7.0,10,1.49
Cash Flow Simulation,Finance,Joseph Bonds,,5.0,1,0.969,5,5.00
Singapore Property Loan Calculator : MSR & TDSR,Finance,TACC Connections,,4.5,2,1.4,10,1.49
Financial Calculator Pro,Finance,Leazzy,,,,7.8,5,2.99
GFP - Personal Finance (PRO),Finance,Pedro M. Araújo,,4.5,81,4.5,100,3.99
NeoCal Financial Calculator,Finance,"Alphalon, LLC",,4.8,4,1.001,100,6.99
MxCalculator 12c Financial,Finance,Astute I Technologies,,,,2.4,10,3.28
Financial Freedom,Finance,Alysson Myller,,5.0,3,4.1,10,0.99
Auto Car Loan Payment Calculator Pro,Finance,Starflower Solutions,,4.8,44,1.5,500,2.49
Financial Ratios,Finance,EconCybernetics Inc.,,,,0.476,50,3.99
Checkbook Pro,Finance,Molovi Software,,4.4,"3,371",4.6,"10,000",3.99
Common¢ents Finance,Finance,Clarence F. Stanback,,,,29,1,4.99
Check Ledger,Finance,Aspiring Investments Corp,,1.0,2,3.3,50,0.99
Financial Planner Exam Prep,Finance,Upward Mobility,,4.4,5,0.707,100,6.99
Financial Ratios Multi,Finance,EconCybernetics Inc.,,4.0,1,0.492,10,4.99
SplashMoney - Personal Finance,Finance,"SplashData, Inc",,1.9,260,1.2,"1,000",4.99
Grants.App,Finance,Corey Wright,Contains Ads,,,17,5,1.99
Finance Assistant,Finance,Ensadi LLC,,,,0.072,1,0.99
Financial Accounting Encyclo.,Finance,Best Self Learning Apps,,,,4.4,10,2.99
Financial Calculator Pro,Finance,Ajay Srikumar,,5.0,1,2.5,10,0.99
Debt Payoff Planner,Finance,Swiftmatic LLC,,4.3,996,,"10,000",0.99
Personal Finance,Finance,Aspiring Investments Corp,,,,3.0,10,0.99
Financial Analysis Pro,Finance,Leazzy,,,,7.2,10,2.99
AJF Finance,Finance,Filipe Tório Tecnologia,,4.1,28,1.5,100,5.99
CWMoney EX Expense Track- Best Financial APP ever,Finance,MONEY & CMoney Inc.,,4.5,"5,682",10,"10,000",3.99
Smart Receipts Plus,Finance,Smart Receipts LLC,Offers in-app purchases,4.7,622,,"10,000",14.99
Debt Manager and Tracker Pro,Finance,Century Egg,,4.0,52,4.3,"1,000",0.99
Personal Finance Premium,Finance,ASPIRING USER APPS,,,,3.7,1,0.99
MoneyWise Pro,Finance,Handy North,,4.4,"2,362",,"10,000",6.99
Personal Finance Pro,Finance,Aspiring Investments Corp,,,,6.5,10,0.99
Learn Financial Chinese Pro,Finance,Bravolol - Language Learning,,3.0,1,5.5,10,4.99
Finance,Finance,SoftWyer,,3.2,5,2.7,10,0.99
smartBuy Personal Finance,Finance,Rede Mercado do Futuro,,5.0,1,0.823,100,1.88
Personal Finances,Finance,SolidSoft,,4.6,14,16,100,6.50
Economy,Finance,Cascade Software Corporation,,4.7,31,0.354,500,1.99
My Wallets,Finance,Kataykin: apps for education & lifestyle,Offers in-app purchases,4.5,935,8.6,"5,000",3.49
Credit Repair 101,Finance,NApps,,,,17,10,1.99
Financial Ratios Calculate,Finance,FrankEngineer,,,,2.5,10,5.99
Saving Made Simple - Donate,Finance,Out of the Park Apps,,4.5,150,0.05,"1,000",0.99
Chartz,Finance,Finatec Inc,,3.7,18,0.941,500,2.00
BitQuote - Stock Widget,Finance,Neil Killeen,,4.4,38,6.5,100,2.99
Mortgage & Finance Calculators,Finance,Darren Gates,,4.4,8,0.163,"1,000",0.99
Ace Financial Calculator Pro,Finance,ACE DIGIBITS,,,,1.017,10,0.99
Can I Retire Yet? - Pro,Finance,Ekorau,,4.4,5,2.1,100,9.95
CPA FAR Exam Review 900 Notes,Finance,Top of Learning,,5.0,1,6.6,100,1.99
Retire Logix Professional,Finance,Retire Logix,,3.7,3,16,100,1.99
CPA FAR EXAM Prep 3200 Quizzes,Finance,Best Self Learning Apps,,,,5.0,10,2.99
DailyCost,Finance,Guopeng Liang,Offers in-app purchases,3.8,6,5.0,100,0.99
Budget Book Pro,Finance,CH Development,,,,3.0,1,1.99
J&L Financial Toolset,Finance,J&L Software LLC,,,,3.1,10,1.99
FINANCIAL CALCULATORS PRO,Finance,AeH Ideos,,,,0.926,10,3.00
Net Worth Calculator,Finance,Harley C,,4.0,30,0.165,500,0.99
Our Budget Book Pro,Finance,Mavi Software,,4.5,"2,004",5.4,"10,000",2.49
Dollar in Mexico Pro: Price in Banks & More,Finance,UnApp,,4.6,12,2.3,100,1.20
Finance Calculator,Finance,A Name Not Yet Taken AB,Contains Ads,,,0.9,10,2.49
Stock Value Analyzer Pro,Finance,"stock2own.com, LLC",,4.5,41,4.8,100,4.99
Financisto Donation,Finance,Denis Solonenko,,4.9,391,0.328,"1,000",4.00
GG Financial Calculator,Finance,Gaurav Gulati,,,,0.187,1,0.99
Financial Calculator Pro,Finance,pp abva consultores,,,,0.404,5,1.69
Manajemen Keuangan Pro,Finance,Chomars Labs,,2.4,12,2.1,100,2.17
Mileage Tracker,Finance,SoftMiMo LLC.,Offers in-app purchases,4.3,717,3.0,"10,000",2.99
Everyday Finance Pro,Finance,Little Gray Cells - Creative Developers,,5.0,1,0.997,5,1.99
Series7 Full Terminology GSRE,Finance,Top of Learning,,,,5.4,10,2.99
ViZi Budget Pro,Finance,ViZi Lab,,3.8,302,5.4,"1,000",3.50
Robot Investment Calculator L2,Finance,Hyde Park Arts and Publishing Ltd. London,,,,23,10,5.99
Kontrolo Pro Personal Finance,Finance,Kontrolo Mobile,,4.3,10,,50,1.99
Stock Analyst Pro,Finance,InoApp LLC,,3.6,132,0.655,"1,000",18.99
Spiritual Business,Finance,Swami Satyananda Saraswati,,5.0,2,14,10,4.99
Payment Scheduler,Finance,Swiftmatic LLC,,4.0,102,,"5,000",3.99
Just Money - Expense Manager,Finance,124APPS,Offers in-app purchases,4.5,30,7.7,100,3.99
CashFlow Pro - expense manager,Finance,AB Software,,4.3,74,3.2,500,1.49
Checkbook Manager,Finance,aadhk,,3.8,18,2.3,100,5.99
