DTS Entertainment,Entertainment,Bob Barnett,,4.1,49,2.8,"10,000",
EXO-L,Entertainment,"SM Entertainment co.,Ltd",,4.6,"67,346",0.865,"1,000,000",
MBox - One Place for Entertainment,Entertainment,Future Labs Android Developers,,4.8,49,8.9,"1,000",
Tv Serial-Entertainment News,Entertainment,Newstechcafe,Contains Ads,4.1,27,10,"5,000",
Full Entertainment,Entertainment,Anish Kumar Dubey,,4.1,80,2.3,"10,000",
Rexo Entertainment,Entertainment,GIANT HUNT,,,,1.016,10,
RTAF Inflight Entertainment,Entertainment,Zodiac Inflight Innovations,,,,13,10,
Hotstar,Entertainment,Novi Digital,Contains Ads,4.3,"4,879,663",,"100,000,000",
Eurowings Entertainment,Entertainment,Lufthansa Systems GmbH & Co. KG,Contains Ads,2.6,130,14,"50,000",
Silmo - Free Entertainment App,Entertainment,Silly Monks Entertainment Limited,Contains Ads,4.0,156,7.7,"10,000",
"BuzzVideo - Viral Videos, Funny GIFs &TV shows",Entertainment,TopBuzz,Contains Ads,4.8,"117,073",26,"10,000,000",
WWE,Entertainment,"WWE, Inc.",Contains Ads,4.5,"736,640",20,"10,000,000",
ABC – Live TV & Full Episodes,Entertainment,ABC Digital,Contains Ads,3.3,"50,388",,"5,000,000",
Nepali Entertainment,Entertainment,SilpTech,,4.9,47,12,"1,000",
EAB ENTERTAINMENT - ASMEENA OFFICIAL,Entertainment,EAB ENTERTAINMENT INDIA PRIVATE LIMITED.,Contains Ads,4.7,20,3.7,"5,000",
Watch TNT,Entertainment,Turner Entertainment Networks,Contains Ads,3.5,"24,773",34,"1,000,000",
Blizzard Authenticator,Entertainment,"Blizzard Entertainment, Inc.",,4.5,"106,102",,"5,000,000",
Shqip Entertainment,Entertainment,Neikea dev.,Contains Ads,4.4,231,14,"5,000",
Jhanak Entertainment,Entertainment,Sunil Yadav Developer,Contains Ads,5.0,1,2.1,100,
WoW Legion Companion,Entertainment,"Blizzard Entertainment, Inc.",,4.1,"45,964",67,"1,000,000",
Entertainment News & Gossips,Entertainment,NSOAPP,Contains Ads,,,6.5,10,
BookMyShow Entertainment,Entertainment,Bigtree Entertainment Pvt. Ltd.,Contains Ads,4.3,"926,300",,"10,000,000",
Sorry Entertainment,Entertainment,BFA Development,Contains Ads,1.0,1,3.8,100,
Tonestar Entertainment Radio,Entertainment,Citrus3,,3.0,1,4.8,10,
Airtime Player,Entertainment,Global Eagle ™,,2.4,"2,417",3.3,"1,000,000",
Boa - Entertainment,Entertainment,Boliviana de Aviacion - BoA,,2.8,60,45,"10,000",
PlayStation Communities,Entertainment,PlayStation Mobile Inc.,,4.3,"6,844",7.2,"1,000,000",
Viki: Asian TV Dramas & Movies,Entertainment,"Viki, Inc",Contains Ads·Offers in-app purchases,4.3,"406,160",,"10,000,000",
Lie Detector Test Prank,Entertainment,Eijoy Entertainment,Contains Ads,4.4,"218,872",6.9,"10,000,000",
Entertainment Cinemas,Entertainment,Retriever Solutions,,1.0,1,1.4,100,
PJ Masks: HQ,Entertainment,Entertainment One,,4.1,"13,622",55,"1,000,000",
PS4 Second Screen,Entertainment,PlayStation Mobile Inc.,,2.5,"11,279",3.3,"1,000,000",
Entertainment,Entertainment,FreeForever inc.,Contains Ads,,,7.6,100,
TVFPlay - Play India's Best Original Videos,Entertainment,Contagious Online Media Network Pvt Ltd,Contains Ads,4.4,"66,888",10,"1,000,000",
Aquarium Live Wallpaper Free,Entertainment,Visu Entertainment,Contains Ads,4.3,"5,112",8.1,"1,000,000",
"Coastalwood - Tulu Movies, News and Entertainment",Entertainment,Global Associates,,4.7,74,4.0,"5,000",
Talking Tom Cat 2,Entertainment,Outfit7 Limited,Contains Ads·Offers in-app purchases,4.3,"3,212,829",55,"100,000,000",
Xperia Lounge,Entertainment,Sony Mobile Communications,Contains Ads,4.3,"334,970",29,"50,000,000",
Amazon Prime Video,Entertainment,Amazon Mobile LLC,Contains Ads·Offers in-app purchases,4.2,"409,520",24,"50,000,000",
Nigeria Entertainment News,Entertainment,Apps by O'Dee,Contains Ads,5.0,1,3.6,100,
Telugu Entertainment All Tollywood Cinima News Web,Entertainment,Telugu App,Contains Ads,5.0,4,3.7,"1,000",
Dailymotion: Explore and watch videos,Entertainment,Dailymotion,Contains Ads,4.2,"797,215",,"50,000,000",
Gbox Entertainment,Entertainment,Gbox entertainment,,4.6,13,74,500,
EPIX,Entertainment,EPIX Entertainment,,3.4,"7,397",,"1,000,000",
CelebTag Entertainment News,Entertainment,GBU Studio,Contains Ads,5.0,1,6.7,100,
Entertainment News World,Entertainment,All in One Inc.,Contains Ads,,,9.2,1,
W-52 Entertainment in PR,Entertainment,"Diseños del Arte, Inc.",Contains Ads,4.5,36,4.8,"1,000",
DISH Anywhere,Entertainment,DISH Network LLC,Contains Ads,4.1,"96,023",,"5,000,000",
YuppTV - LiveTV Movies Shows,Entertainment,YuppTV,Contains Ads,4.2,"177,322",,"10,000,000",
SAA Airscape Entertainment,Entertainment,Zodiac Inflight Innovations,,3.4,5,17,"1,000",
DIRECTV NOW℠,Entertainment,"AT&T Services, Inc.",Contains Ads,2.7,"12,599",34,"1,000,000",
TFC: Watch Pinoy TV & Movies,Entertainment,ABS-CBN,Contains Ads·Offers in-app purchases,4.0,"17,391",14,"1,000,000",
Zee Marathi,Entertainment,Zee Entertainment Enterprises Ltd.,,3.7,"18,901",14,"1,000,000",
Ghana Entertainment News,Entertainment,Apps by O'Dee,Contains Ads,,,3.5,50,
Comanche Nation Entertainment Players Rewards,Entertainment,The Printer Inc,,,,23,100,
All Entertainment News,Entertainment,Apps by O'Dee,Contains Ads,,,3.3,50,
DIRECTV,Entertainment,"DIRECTV, LLC",Contains Ads,4.1,"235,270",63,"10,000,000",
Crazy India Fun / Entertainment World,Entertainment,Crazy India Fun,Contains Ads,4.8,6,2.1,500,
ALTBalaji,Entertainment,ALT Digital Media Entertainment Ltd,Offers in-app purchases,3.6,"58,724",,"5,000,000",
Funny Videos 2018,Entertainment,JoseRamonApps,Contains Ads,4.0,"4,083",5.2,"1,000,000",
Krish Raj Entertainment,Entertainment,Sunil Developer,Contains Ads,5.0,8,7.9,50,
RADIO WEB - Adda Entertainment Ka,Entertainment,Geaphler Techfx Softwares and Media Pvt. Ltd.,Contains Ads,4.8,104,6.6,"1,000",
WATCH TCM,Entertainment,Turner Entertainment Networks,,3.8,"7,109",14,"500,000",
SAUDIA Entertainment,Entertainment,Thales InFlyt Experience,,3.6,738,17,"100,000",
Ethiopian Entertainment የኢትዮጵያ መዝናኛ,Entertainment,Entertainment world,Contains Ads,5.0,1,5.3,"1,000",
iflix,Entertainment,iflix Sdn Bhd,Offers in-app purchases,4.1,"226,773",,"10,000,000",
Hungama Play: Movies & Videos,Entertainment,Hungama Digital Media Entertainment Pvt. Ltd.,Contains Ads·Offers in-app purchases,3.9,"31,993",12,"5,000,000",
Sun NXT,Entertainment,Sun TV Network Limited,Contains Ads,3.7,"107,263",17,"5,000,000",
Air Vanuatu Entertainment,Entertainment,Air Vanuatu,,4.1,18,42,"10,000",
YouTube Kids,Entertainment,Google LLC,Contains Ads,4.5,"469,010",,"50,000,000",
PS4 Remote Play,Entertainment,PlayStation Mobile Inc.,,4.2,"20,404",8.9,"1,000,000",
YouTube TV - Watch & Record Live TV,Entertainment,Google LLC,,4.4,"38,249",17,"1,000,000",
Watch Live TV Free & Online Radio,Entertainment,World2Go,Contains Ads·Offers in-app purchases,4.0,"18,677",24,"1,000,000",
Funny Entertainment Videos,Entertainment,kaminayApps,Contains Ads,5.0,2,5.9,10,
"Gujarati Entertainment(Dayro, Jokes, Natak, Garba)",Entertainment,App Vision,Contains Ads,4.5,2,7.3,100,
Vr 3D videos entertainment,Entertainment,Linqsapp,Contains Ads,3.4,13,3.7,"1,000",
Entertainment Tube,Entertainment,Biks Infotech,Contains Ads,3.5,6,2.4,500,
"nexGTv HD:Mobile TV, Live TV",Entertainment,Digivive Services Pvt. Ltd.,Contains Ads·Offers in-app purchases,3.9,"38,284",9.2,"5,000,000",
Baby Funniest Videos And Adventure Games,Entertainment,Elegant Solutions,Contains Ads,4.5,872,5.3,"500,000",
Prithvi Entertainment,Entertainment,Sunil Yadav Developer,Contains Ads,,,3.7,10,
nexGTv Live TV News Cricket,Entertainment,DigiVive Services Pvt. Ltd.,Contains Ads·Offers in-app purchases,3.9,"96,840",11,"10,000,000",
Swift Entertainment,Entertainment,Swift Networks,,4.6,9,33,100,
love test,Entertainment,MobilPlug,Contains Ads,3.9,"245,028",5.1,"10,000,000",
Indian Live TV - Entertainment TV Channels,Entertainment,Veeras Muthu,Contains Ads,3.6,798,3.5,"10,000",
DC N COMPANY ENTERTAINMENT RADIO!,Entertainment,ProStreaming,,5.0,22,2.2,100,
Talking Pocoyo Free,Entertainment,"Zinkia Entertainment, S.A.",Contains Ads·Offers in-app purchases,4.1,"71,482",84,"5,000,000",
BET NOW - Watch Shows,Entertainment,BET Networks,Contains Ads,4.2,"14,800",19,"1,000,000",
New Hindi Video Songs 2017,Entertainment,Video songs app,Contains Ads,4.2,"2,918",5.5,"1,000,000",
Broken Screen Prank,Entertainment,Eijoy Entertainment,Contains Ads,4.5,"601,259",8.2,"50,000,000",
