Customer Events & Records CRM,Business,"Siyami Apps, LLC",,4.3,148,3.1,"1,000",19.99
"Use template for Business, Invoices & Estimates",Business,KISALAY DAS,,,,6.6,1,9.99
Diversity Innovation Plan Framework,Business,Innovate Vancouver,Contains Ads,,,3.4,0,2.99
SA Group Text,Business,samapp,,4.1,170,7.7,"1,000",9.99
Consulting Tools,Business,Performance Dynamics (Aust) Pty Ltd,,5.0,4,0.184,100,2.99
Money Tracker - Expense Budget,Business,S App Fusion,,4.0,22,3.4,500,1.49
Avocado F&B POS,Business,Avocado Inc.,,4.8,51,1.3,100,17.99
iScanner - PDF Scanner App,Business,BPMobile,,4.3,"2,634",21,"10,000",4.99
Balance Book - Profit Tracker,Business,SoftMiMo LLC.,,4.3,68,2.5,"1,000",4.99
Manage Sale And Inventory,Business,Codewire Software Inc,,4.5,8,2.0,100,0.99
Easy Quotation Pro,Business,Gayatri Softwares,,3.0,3,3.9,10,4.49
Life By The Drop,Business,Life By The Drop,,5.0,2,8.4,50,2.99
Sales Tracker,Business,SoftMiMo LLC.,,3.8,21,2.4,"1,000",2.99
Office: Presentations Mobile,Business,SoftMaker Software GmbH,,3.9,189,7.1,"10,000",3.99
TabShop Point of Sale POS PRO,Business,SmartLab,Offers in-app purchases,3.9,389,7.6,"5,000",4.99
Tiny Scanner Pro: PDF Doc Scan,Business,Appxy,,4.8,"10,282",39,"100,000",4.99
Gem and Mineral Exchange,Business,Webmasterson,,,,23,1,4.99
Check Book Registers,Business,Aspiring Investments Corp,,2.0,4,27,100,1.99
DEMOGRAPHICS,Business,Jing Huang,,,,2.0,1,3.99
OWM for Outlook Email OWA,Business,WWO Development,,3.9,"2,646",0.237,"100,000",4.99
Chart Maker Pro: Bubble Chart,Business,Selfmade Mobile Solutions,,4.0,5,4.9,10,0.99
