Beardify - Beard Photo Booth,Entertainment,Apptly LLC,Offers in-app purchases,3.5,60,48,"1,000",0.99
AaLoafAround™ Korean Flipfont,Entertainment,Monotype Imaging Inc.,,3.8,124,0.862,"1,000",2.99
Black Stories - Full,Entertainment,SPECTECH,,4.4,297,9.6,"10,000",1.49
The Three Little Pigs,Entertainment,Irene Deev,,4.6,284,99,"10,000",2.99
Human-to-Cat Translator Deluxe,Entertainment,Electric French Fries,,3.8,357,14,"10,000",0.99
SwiftKit Mobile for RuneScape,Entertainment,Bluelight Dev,,4.6,"1,275",4.1,"10,000",1.99
EMF Ghost Detector PRO,Entertainment,SnowPack Studios,,3.8,17,14,100,2.49
Concert lighter flame,Entertainment,SYNED,,4.3,6,0.783,500,0.99
ESO Hireling,Entertainment,DevanTheDude,,3.6,332,45,"5,000",0.99
iCrit,Entertainment,Paizo Inc.,,4.4,115,4.1,"1,000",1.99
Magic card in mobile,Entertainment,Shargon,,4.0,498,4.4,"10,000",3.49
Radiolab,Entertainment,New York Public Radio,Contains Ads,2.7,930,,"10,000",2.99
